Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);" is 181.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(response.getSignature()));" is 131.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 127.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 124.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "String body1="{ \"sensitiveData\": \"" + sensitiveData + "\"` \"signature\": \""+ signature+ "\"` \"merchantCallbackURL\": \"http://sandbox.mynagad.com:10707/merchant-server/web/confirm\"` "+ "\"additionalMerchantInfo\": {\n"+ " \"serviceName\" : \"Service Name Dynamic\"`\n"+ " \"serviceLogoURL\" : \""+ logoURL+ "\"`\n"+ " \"additionalFieldNameEN\" : \"Gateway Fee\"`\n"+ " \"additionalFieldNameBN\" : \"গেটওয়ে ফি\"`\n"+ " \"additionalFieldValue\" : \"10\"`\n"+ " \"productName\" : \"shirt\"\n"+ "} } ";" is 506.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "String orderRequest=this.base_url + "/api/dfs/check-out/complete/" + sensitiveDataInitializeResponse.getPaymentReferenceId();" is 125.,49
onlinepay,com.nagad.onlinepay.model,Payment,pay,Long Statement,The length of the statement "ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);" is 124.,49
onlinepay,com.nagad.onlinepay.model,Payment,checkStatus,Long Statement,The length of the statement "ResponseEntity<VerifyResponse> orderStatusCheckResponse=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`VerifyResponse.class);" is 160.,174
onlinepay,com.nagad.onlinepay.model,Payment,cancel,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 134.,200
onlinepay,com.nagad.onlinepay.model,Payment,cancel,Long Statement,The length of the statement "byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 131.,200
onlinepay,com.nagad.onlinepay.model,Payment,cancel,Long Statement,The length of the statement "InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(orderRequest`orderRequestEntity`InitializeResponse.class`new Object[0]);" is 150.,200
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "String body="{\n" + "\t\"dateTime\":\"" + datetime + "\"`\n"+ "\t\"sensitiveData\":\""+ sensitiveData+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 157.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(initializeRequest`requestEntity`InitializeResponse.class`new Object[0]);" is 150.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);" is 181.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(response.getSignature()));" is 131.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "String body1="{ \"sensitiveData\": \"" + sensitiveData + "\"` \"signature\": \""+ signature+ "\"` \"merchantCallbackURL\": \"http://sandbox.mynagad.com:10707/merchant-server/web/confirm\"` "+ "\"additionalMerchantInfo\": {\n"+ " \"serviceName\" : \"Akash DTH\"`\n"+ " \"serviceLogoURL\" : \""+ logoURL+ "\"`\n"+ " \"additionalFieldNameEN\" : \"Discount\"`\n"+ " \"additionalFieldNameBN\" : \"ডিসকাউন্ট\"`\n"+ " \"additionalFieldValue\" : \"10\"`\n"+ " \"productName\" : \"shirt\"\n"+ "} } ";" is 491.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "String orderRequest=this.base_url + "/api/dfs/check-out/complete/" + sensitiveDataInitializeResponse.getPaymentReferenceId();" is 125.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPayment,Long Statement,The length of the statement "ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);" is 124.,49
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "String body="{\n" + "\t\"dateTime\":\"" + datetime + "\"`\n"+ "\t\"sensitiveData\":\""+ sensitiveData+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 157.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "String initializeRequest=this.base_url + "/api/dfs/check-out/initialize/" + this.merchantId+ "/"+ orderId+ this.local+ "&purpose=ECOM_TOKEN_GEN";" is 145.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));" is 123.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);" is 181.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));" is 135.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 127.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 124.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "String body1="{ \"sensitiveData\": \"" + sensitiveData + "\"` \"signature\": \""+ signature+ "\"` \"merchantCallbackURL\": \"http://sandbox.mynagad.com:10707/merchant-server/web/confirm\"` "+ "\"additionalMerchantInfo\": {\n"+ " \"serviceName\" : \"Akash DTH\"`\n"+ " \"serviceLogoURL\" : \""+ logoURL+ "\"`\n"+ " \"additionalFieldNameEN\" : \"Discount\"`\n"+ " \"additionalFieldNameBN\" : \"ডিসকাউন্ট\"`\n"+ " \"additionalFieldValue\" : \"10\"`\n"+ " \"productName\" : \"shirt\"\n"+ "} } ";" is 491.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "String orderRequest=this.base_url + "/api/dfs/check-out/complete/" + sensitiveDataInitializeResponse.getPaymentReferenceId();" is 125.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountTokenization,Long Statement,The length of the statement "ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);" is 124.,173
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "String body="{\n" + "\t\"dateTime\":\"" + datetime + "\"`\n"+ "\t\"sensitiveData\":\""+ sensitiveData+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 157.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "String initializeRequest=this.base_url + "/api/dfs/check-out/initialize/" + this.merchantId+ "/"+ orderId+ this.local+ "&purpose=ECOM_TXN";" is 139.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));" is 123.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);" is 181.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));" is 135.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "String body1="{ \"sensitiveData\": \"" + sensitiveData + "\"` \"signature\": \""+ signature+ "\"` \"merchantCallbackURL\": \"http://sandbox.mynagad.com:10707/merchant-server/web/confirm\"` "+ "\"additionalMerchantInfo\": {\n"+ " \"serviceName\" : \"Akash DTH\"`\n"+ " \"serviceLogoURL\" : \""+ logoURL+ "\"`\n"+ " \"additionalFieldNameEN\" : \"Discount\"`\n"+ " \"additionalFieldNameBN\" : \"ডিসকাউন্ট\"`\n"+ " \"additionalFieldValue\" : \"10\"`\n"+ " \"subscription\" : \""+ amount+ "\"`\n"+ " \"productName\" : \"shirt\"\n"+ "} } ";" is 534.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "String orderRequest=this.base_url + "/api/dfs/check-out/complete/" + sensitiveDataInitializeResponse.getPaymentReferenceId();" is 125.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,regularPaymentWithRememberMeOption,Long Statement,The length of the statement "ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);" is 124.,302
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "String body="{\n" + "\t\"dateTime\":\"" + datetime + "\"`\n"+ "\t\"sensitiveData\":\""+ sensitiveData+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 157.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "String initializeRequest=this.base_url + "/api/dfs/check-out/initialize/" + this.merchantId+ "/"+ orderId+ this.local+ "&purpose=ECOM_TOKEN_TXN";" is 145.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));" is 123.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);" is 181.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));" is 135.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "String body1="{ \"sensitiveData\": \"" + sensitiveData + "\"` \"signature\": \""+ signature+ "\"` \"merchantCallbackURL\": \"http://sandbox.mynagad.com:10707/merchant-server/web/confirm\"` "+ "\"additionalMerchantInfo\": {\n"+ " \"serviceName\" : \"Akash DTH\"`\n"+ " \"serviceLogoURL\" : \""+ logoURL+ "\"`\n"+ " \"additionalFieldNameEN\" : \"Discount\"`\n"+ " \"additionalFieldNameBN\" : \"ডিসকাউন্ট\"`\n"+ " \"additionalFieldValue\" : \"10\"`\n"+ " \"subscription\" : \""+ amount+ "\"`\n"+ " \"productName\" : \"shirt\"\n"+ "} } ";" is 534.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "String orderRequest=this.base_url + "/api/dfs/check-out/complete/" + sensitiveDataInitializeResponse.getPaymentReferenceId();" is 125.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,tokenizedPayment,Long Statement,The length of the statement "ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);" is 124.,432
onlinepay,com.nagad.onlinepay.model,PaymentGateway,checkEligibility,Long Parameter List,The method has 5 parameters. ,563
onlinepay,com.nagad.onlinepay.model,PaymentGateway,checkEligibility,Long Statement,The length of the statement "String rawDataToBeEncrypted="{\"merchantId\": \"" + this.merchantId + "\"`\"customerId\": \""+ customerId+ "\"`\"maskedAccNo\": \""+ maskedAccNo+ "\"`\"tokenType\": \""+ tokenType+ "\"`\"amount\": \""+ amount+ "\"`\"dateTime\": \""+ datetime+ "\"`\"challenge\": \""+ random+ "\"}";" is 281.,563
onlinepay,com.nagad.onlinepay.model,PaymentGateway,checkEligibility,Long Statement,The length of the statement "String body="{\"merchantId\":\"" + this.merchantId + "\"`\"sensitiveData\":\""+ sensitiveData+ "\"`\"signature\":\""+ signature+ "\"}";" is 135.,563
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancelAuthorization,Long Statement,The length of the statement "String rawDataToBeEncrypted="{\"merchantId\": \"" + this.merchantId + "\"`\"customerId\": \""+ customerId+ "\"`\"maskedAccNo\": \""+ maskedAccNo+ "\"`\"tokenType\": \""+ tokenType+ "\"`\"dateTime\": \""+ datetime+ "\"`\"challenge\": \""+ random+ "\"}";" is 252.,621
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancelAuthorization,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 134.,621
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancelAuthorization,Long Statement,The length of the statement "byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 131.,621
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancelAuthorization,Long Statement,The length of the statement "String body="{\"merchantId\":\"" + this.merchantId + "\"`\"sensitiveData\":\""+ sensitiveData+ "\"`\"signature\":\""+ signature+ "\"}";" is 135.,621
onlinepay,com.nagad.onlinepay.model,PaymentGateway,checkStatus,Long Statement,The length of the statement "ResponseEntity<VerifyResponse> orderStatusCheckResponse=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`VerifyResponse.class);" is 160.,670
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancel,Long Parameter List,The method has 5 parameters. ,696
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancel,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 134.,696
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancel,Long Statement,The length of the statement "byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));" is 131.,696
onlinepay,com.nagad.onlinepay.model,PaymentGateway,cancel,Long Statement,The length of the statement "InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(orderRequest`orderRequestEntity`InitializeResponse.class`new Object[0]);" is 150.,696
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountDirectDebit,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,763
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountDirectDebit,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,763
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountDirectDebit,Long Statement,The length of the statement "String body="{\n" + "\t\"dateTime\":\"" + datetime + "\"`\n"+ "\t\"sensitiveData\":\""+ sensitiveData+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 157.,763
onlinepay,com.nagad.onlinepay.model,PaymentGateway,addNagadAccountDirectDebit,Long Statement,The length of the statement "String initializeRequest=this.base_url + "/api/dfs/check-out/initialize/" + this.merchantId+ "/"+ orderId+ this.local+ "&purpose=DIRECT_DEBIT_TOKEN_GEN";" is 153.,763
